Month,State,District,Update_Type,Gender,Date,Count
2023-09,Uttar Pradesh,Lucknow,Name,Female,2023-09-07,1
2023-09,Uttar Pradesh,Prayagraj,Address,Male,2023-09-222023-09-242023-09-082023-09-21,4
2023-09,Uttar Pradesh,Prayagraj,Biometric,Female,2023-09-24,1
2023-09,Uttar Pradesh,Prayagraj,DOB,Female,2023-09-17,1
2023-09,Uttar Pradesh,Prayagraj,Mobile,Female,2023-09-152023-09-302023-09-03,3
2023-09,Uttar Pradesh,Prayagraj,Mobile,Male,2023-09-13,1
2023-09,Uttar Pradesh,Varanasi,Address,Female,2023-09-02,1
2023-09,Uttar Pradesh,Varanasi,Biometric,Female,2023-09-232023-09-07,2
2023-09,Uttar Pradesh,Varanasi,Mobile,Female,2023-09-242023-09-012023-09-01,3
2023-09,Uttar Pradesh,Varanasi,Mobile,Male,2023-09-242023-09-022023-09-10,3
2023-09,Uttar Pradesh,Varanasi,Name,Male,2023-09-15,1
2023-10,Bihar,Darbhanga,Address,Female,2023-10-122023-10-232023-10-12,3
2023-10,Bihar,Darbhanga,Address,Male,2023-10-232023-10-162023-10-232023-10-18,4
2023-10,Bihar,Darbhanga,Biometric,Female,2023-10-10,1
2023-10,Bihar,Darbhanga,DOB,Female,2023-10-17,1
2023-10,Bihar,Darbhanga,DOB,Male,2023-10-21,1
2023-10,Bihar,Darbhanga,Mobile,Female,2023-10-04,1
2023-10,Bihar,Gaya,Address,Male,2023-10-282023-10-24,2
2023-10,Bihar,Gaya,Biometric,Female,2023-10-16,1
2023-10,Bihar,Gaya,Biometric,Male,2023-10-27,1
2023-10,Bihar,Gaya,Mobile,Female,2023-10-282023-10-14,2
2023-10,Bihar,Gaya,Mobile,Male,2023-10-252023-10-02,2
2023-10,Bihar,Muzaffarpur,Address,Female,2023-10-212023-10-26,2
2023-10,Bihar,Muzaffarpur,Address,Male,2023-10-31,1
2023-10,Bihar,Muzaffarpur,Biometric,Female,2023-10-152023-10-212023-10-26,3
2023-10,Bihar,Muzaffarpur,Biometric,Male,2023-10-22,1
2023-10,Bihar,Muzaffarpur,Mobile,Female,2023-10-172023-10-042023-10-08,3
2023-10,Bihar,Muzaffarpur,Mobile,Male,2023-10-052023-10-042023-10-14,3
2023-10,Bihar,Patna,Address,Female,2023-10-022023-10-02,2
2023-10,Bihar,Patna,Biometric,Male,2023-10-202023-10-112023-10-30,3
2023-10,Bihar,Patna,DOB,Female,2023-10-10,1
2023-10,Bihar,Patna,Mobile,Male,2023-10-10,1
2023-10,Bihar,Patna,Name,Male,2023-10-14,1
2023-10,Bihar,Purnia,Address,Female,2023-10-062023-10-03,2
2023-10,Bihar,Purnia,Address,Male,2023-10-212023-10-262023-10-26,3
2023-10,Bihar,Purnia,Biometric,Female,2023-10-192023-10-10,2
2023-10,Bihar,Purnia,Mobile,Female,2023-10-072023-10-14,2
2023-10,Bihar,Purnia,Mobile,Male,2023-10-23,1
2023-10,Karnataka,Bangalore Urban,Address,Female,2023-10-25,1
2023-10,Karnataka,Bangalore Urban,Address,Male,2023-10-19,1
2023-10,Karnataka,Bangalore Urban,Biometric,Male,2023-10-152023-10-15,2
2023-10,Karnataka,Bangalore Urban,DOB,Female,2023-10-16,1
2023-10,Karnataka,Bangalore Urban,Mobile,Female,2023-10-022023-10-312023-10-21,3
2023-10,Karnataka,Bangalore Urban,Mobile,Male,2023-10-102023-10-22,2
2023-10,Karnataka,Bangalore Urban,Name,Male,2023-10-27,1
2023-10,Karnataka,Belgaum,Address,Female,2023-10-012023-10-132023-10-22,3
2023-10,Karnataka,Belgaum,Address,Male,2023-10-31,1
2023-10,Karnataka,Belgaum,Biometric,Female,2023-10-162023-10-19,2
2023-10,Karnataka,Belgaum,Biometric,Male,2023-10-042023-10-292023-10-04,3
2023-10,Karnataka,Belgaum,DOB,Male,2023-10-11,1
2023-10,Karnataka,Belgaum,Mobile,Female,2023-10-302023-10-052023-10-112023-10-212023-10-242023-10-18,6
2023-10,Karnataka,Belgaum,Mobile,Male,2023-10-132023-10-112023-10-24,3
2023-10,Karnataka,Dakshina Kannada,Address,Female,2023-10-162023-10-15,2
2023-10,Karnataka,Dakshina Kannada,Address,Male,2023-10-30,1
2023-10,Karnataka,Dakshina Kannada,Biometric,Female,2023-10-21,1
2023-10,Karnataka,Dakshina Kannada,Mobile,Female,2023-10-20,1
2023-10,Karnataka,Dakshina Kannada,Mobile,Male,2023-10-152023-10-072023-10-25,3
2023-10,Karnataka,Kalaburagi,Address,Female,2023-10-272023-10-11,2
2023-10,Karnataka,Kalaburagi,Address,Male,2023-10-142023-10-19,2
2023-10,Karnataka,Kalaburagi,Biometric,Female,2023-10-042023-10-05,2
2023-10,Karnataka,Kalaburagi,DOB,Female,2023-10-04,1
2023-10,Karnataka,Kalaburagi,Mobile,Female,2023-10-302023-10-08,2
2023-10,Karnataka,Kalaburagi,Name,Female,2023-10-06,1
2023-10,Karnataka,Mysore,Address,Female,2023-10-092023-10-262023-10-282023-10-112023-10-08,5
2023-10,Karnataka,Mysore,Biometric,Female,2023-10-022023-10-07,2
2023-10,Karnataka,Mysore,DOB,Male,2023-10-18,1
2023-10,Karnataka,Mysore,Mobile,Male,2023-10-242023-10-24,2
2023-10,Karnataka,Mysore,Name,Female,2023-10-082023-10-17,2
2023-10,Kerala,Ernakulam,Address,Female,2023-10-182023-10-292023-10-312023-10-17,4
2023-10,Kerala,Ernakulam,Address,Male,2023-10-122023-10-292023-10-29,3
2023-10,Kerala,Ernakulam,Biometric,Female,2023-10-152023-10-232023-10-10,3
2023-10,Kerala,Ernakulam,DOB,Female,2023-10-14,1
2023-10,Kerala,Ernakulam,Mobile,Female,2023-10-12,1
2023-10,Kerala,Ernakulam,Mobile,Male,2023-10-032023-10-05,2
2023-10,Kerala,Kozhikode,Address,Female,2023-10-132023-10-03,2
2023-10,Kerala,Kozhikode,Biometric,Male,2023-10-11,1
2023-10,Kerala,Kozhikode,Mobile,Female,2023-10-20,1
2023-10,Kerala,Kozhikode,Mobile,Male,2023-10-30,1
2023-10,Kerala,Malappuram,Address,Female,2023-10-03,1
2023-10,Kerala,Malappuram,Address,Male,2023-10-282023-10-252023-10-122023-10-14,4
2023-10,Kerala,Malappuram,Biometric,Male,2023-10-22,1
2023-10,Kerala,Malappuram,DOB,Male,2023-10-24,1
2023-10,Kerala,Malappuram,Mobile,Female,2023-10-07,1
2023-10,Kerala,Malappuram,Mobile,Male,2023-10-272023-10-252023-10-282023-10-09,4
2023-10,Kerala,Thiruvananthapuram,Address,Female,2023-10-07,1
2023-10,Kerala,Thiruvananthapuram,Address,Male,2023-10-25,1
2023-10,Kerala,Thiruvananthapuram,Biometric,Female,2023-10-01,1
2023-10,Kerala,Thiruvananthapuram,Biometric,Male,2023-10-19,1
2023-10,Kerala,Thiruvananthapuram,DOB,Female,2023-10-07,1
2023-10,Kerala,Thiruvananthapuram,Mobile,Female,2023-10-192023-10-082023-10-012023-10-242023-10-16,5
2023-10,Kerala,Thiruvananthapuram,Mobile,Male,2023-10-292023-10-10,2
2023-10,Kerala,Thiruvananthapuram,Name,Female,2023-10-08,1
2023-10,Kerala,Thrissur,Address,Female,2023-10-122023-10-19,2
2023-10,Kerala,Thrissur,Address,Male,2023-10-04,1
2023-10,Kerala,Thrissur,Biometric,Female,2023-10-07,1
2023-10,Kerala,Thrissur,Biometric,Male,2023-10-112023-10-20,2
2023-10,Kerala,Thrissur,Mobile,Female,2023-10-272023-10-172023-10-192023-10-072023-10-18,5
2023-10,Kerala,Thrissur,Mobile,Male,2023-10-262023-10-11,2
2023-10,Maharashtra,Mumbai,Address,Female,2023-10-11,1
2023-10,Maharashtra,Mumbai,Address,Male,2023-10-292023-10-012023-10-03,3
2023-10,Maharashtra,Mumbai,Mobile,Female,2023-10-10,1
2023-10,Maharashtra,Mumbai,Mobile,Male,2023-10-082023-10-222023-10-29,3
2023-10,Maharashtra,Mumbai,Name,Female,2023-10-172023-10-20,2
2023-10,Maharashtra,Nagpur,Address,Female,2023-10-292023-10-102023-10-102023-10-03,4
2023-10,Maharashtra,Nagpur,DOB,Female,2023-10-18,1
2023-10,Maharashtra,Nagpur,Mobile,Female,2023-10-01,1
2023-10,Maharashtra,Nagpur,Mobile,Male,2023-10-27,1
2023-10,Maharashtra,Nashik,Address,Female,2023-10-06,1
2023-10,Maharashtra,Nashik,Address,Male,2023-10-232023-10-18,2
2023-10,Maharashtra,Nashik,Biometric,Female,2023-10-202023-10-13,2
2023-10,Maharashtra,Nashik,Biometric,Male,2023-10-11,1
2023-10,Maharashtra,Nashik,Mobile,Female,2023-10-15,1
2023-10,Maharashtra,Nashik,Mobile,Male,2023-10-282023-10-052023-10-17,3
2023-10,Maharashtra,Pune,Address,Male,2023-10-232023-10-122023-10-282023-10-012023-10-23,5
2023-10,Maharashtra,Pune,Biometric,Female,2023-10-132023-10-182023-10-08,3
2023-10,Maharashtra,Pune,Biometric,Male,2023-10-052023-10-10,2
2023-10,Maharashtra,Pune,DOB,Male,2023-10-102023-10-252023-10-04,3
2023-10,Maharashtra,Pune,Mobile,Female,2023-10-192023-10-172023-10-12,3
2023-10,Maharashtra,Pune,Mobile,Male,2023-10-202023-10-212023-10-03,3
2023-10,Maharashtra,Thane,Address,Female,2023-10-292023-10-052023-10-20,3
2023-10,Maharashtra,Thane,Address,Male,2023-10-062023-10-132023-10-07,3
2023-10,Maharashtra,Thane,Biometric,Female,2023-10-202023-10-12,2
2023-10,Maharashtra,Thane,Biometric,Male,2023-10-25,1
2023-10,Maharashtra,Thane,Mobile,Female,2023-10-152023-10-17,2
2023-10,Maharashtra,Thane,Mobile,Male,2023-10-052023-10-142023-10-22,3
2023-10,Maharashtra,Thane,Name,Male,2023-10-22,1
2023-10,Uttar Pradesh,Gautam Buddha Nagar,Address,Male,2023-10-03,1
2023-10,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Female,2023-10-052023-10-192023-10-27,3
2023-10,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Female,2023-10-042023-10-27,2
2023-10,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Male,2023-10-092023-10-292023-10-182023-10-272023-10-152023-10-15,6
2023-10,Uttar Pradesh,Kanpur,Address,Male,2023-10-142023-10-13,2
2023-10,Uttar Pradesh,Kanpur,Biometric,Male,2023-10-102023-10-222023-10-12,3
2023-10,Uttar Pradesh,Kanpur,Mobile,Female,2023-10-262023-10-11,2
2023-10,Uttar Pradesh,Kanpur,Mobile,Male,2023-10-252023-10-20,2
2023-10,Uttar Pradesh,Lucknow,Address,Female,2023-10-13,1
2023-10,Uttar Pradesh,Lucknow,Mobile,Female,2023-10-152023-10-172023-10-11,3
2023-10,Uttar Pradesh,Lucknow,Mobile,Male,2023-10-06,1
2023-10,Uttar Pradesh,Prayagraj,Address,Female,2023-10-012023-10-212023-10-01,3
2023-10,Uttar Pradesh,Prayagraj,Address,Male,2023-10-07,1
2023-10,Uttar Pradesh,Prayagraj,Biometric,Male,2023-10-03,1
2023-10,Uttar Pradesh,Prayagraj,Mobile,Male,2023-10-162023-10-23,2
2023-10,Uttar Pradesh,Prayagraj,Name,Male,2023-10-01,1
2023-10,Uttar Pradesh,Varanasi,Address,Female,2023-10-122023-10-16,2
2023-10,Uttar Pradesh,Varanasi,Address,Male,2023-10-062023-10-24,2
2023-10,Uttar Pradesh,Varanasi,Biometric,Female,2023-10-19,1
2023-10,Uttar Pradesh,Varanasi,Biometric,Male,2023-10-062023-10-172023-10-20,3
2023-10,Uttar Pradesh,Varanasi,DOB,Male,2023-10-12,1
2023-10,Uttar Pradesh,Varanasi,Mobile,Female,2023-10-092023-10-162023-10-18,3
2023-10,Uttar Pradesh,Varanasi,Mobile,Male,2023-10-17,1
2023-11,Bihar,Darbhanga,Address,Male,2023-11-292023-11-272023-11-242023-11-02,4
2023-11,Bihar,Darbhanga,Biometric,Female,2023-11-102023-11-12,2
2023-11,Bihar,Darbhanga,Biometric,Male,2023-11-092023-11-11,2
2023-11,Bihar,Darbhanga,Mobile,Female,2023-11-282023-11-08,2
2023-11,Bihar,Darbhanga,Mobile,Male,2023-11-012023-11-10,2
2023-11,Bihar,Gaya,Address,Female,2023-11-232023-11-11,2
2023-11,Bihar,Gaya,Address,Male,2023-11-28,1
2023-11,Bihar,Gaya,Biometric,Female,2023-11-062023-11-07,2
2023-11,Bihar,Gaya,Biometric,Male,2023-11-08,1
2023-11,Bihar,Gaya,DOB,Female,2023-11-20,1
2023-11,Bihar,Gaya,Mobile,Female,2023-11-142023-11-152023-11-112023-11-10,4
2023-11,Bihar,Gaya,Mobile,Male,2023-11-292023-11-17,2
2023-11,Bihar,Muzaffarpur,Address,Female,2023-11-042023-11-262023-11-262023-11-032023-11-202023-11-23,6
2023-11,Bihar,Muzaffarpur,Address,Male,2023-11-042023-11-222023-11-172023-11-28,4
2023-11,Bihar,Muzaffarpur,DOB,Male,2023-11-18,1
2023-11,Bihar,Muzaffarpur,Mobile,Male,2023-11-17,1
2023-11,Bihar,Patna,Address,Female,2023-11-252023-11-302023-11-162023-11-01,4
2023-11,Bihar,Patna,Mobile,Male,2023-11-052023-11-222023-11-242023-11-192023-11-302023-11-25,6
2023-11,Bihar,Patna,Name,Female,2023-11-13,1
2023-11,Bihar,Purnia,Address,Female,2023-11-252023-11-28,2
2023-11,Bihar,Purnia,Address,Male,2023-11-062023-11-10,2
2023-11,Bihar,Purnia,Biometric,Female,2023-11-17,1
2023-11,Bihar,Purnia,Biometric,Male,2023-11-22,1
2023-11,Bihar,Purnia,Mobile,Female,2023-11-202023-11-152023-11-162023-11-252023-11-112023-11-26,6
2023-11,Bihar,Purnia,Mobile,Male,2023-11-05,1
2023-11,Bihar,Purnia,Name,Female,2023-11-28,1
2023-11,Karnataka,Bangalore Urban,Address,Female,2023-11-14,1
2023-11,Karnataka,Bangalore Urban,Address,Male,2023-11-20,1
2023-11,Karnataka,Bangalore Urban,Biometric,Female,2023-11-27,1
2023-11,Karnataka,Bangalore Urban,Biometric,Male,2023-11-25,1
2023-11,Karnataka,Bangalore Urban,Mobile,Female,2023-11-272023-11-04,2
2023-11,Karnataka,Bangalore Urban,Mobile,Male,2023-11-23,1
2023-11,Karnataka,Bangalore Urban,Name,Female,2023-11-25,1
2023-11,Karnataka,Bangalore Urban,Name,Male,2023-11-12,1
2023-11,Karnataka,Belgaum,Address,Male,2023-11-05,1
2023-11,Karnataka,Belgaum,Biometric,Female,2023-11-21,1
2023-11,Karnataka,Belgaum,Biometric,Male,2023-11-29,1
2023-11,Karnataka,Belgaum,Mobile,Female,2023-11-252023-11-19,2
2023-11,Karnataka,Belgaum,Mobile,Male,2023-11-062023-11-202023-11-14,3
2023-11,Karnataka,Dakshina Kannada,Biometric,Female,2023-11-052023-11-10,2
2023-11,Karnataka,Dakshina Kannada,Biometric,Male,2023-11-102023-11-24,2
2023-11,Karnataka,Dakshina Kannada,Mobile,Female,2023-11-232023-11-222023-11-24,3
2023-11,Karnataka,Dakshina Kannada,Mobile,Male,2023-11-302023-11-302023-11-22,3
2023-11,Karnataka,Kalaburagi,Address,Female,2023-11-25,1
2023-11,Karnataka,Kalaburagi,Address,Male,2023-11-01,1
2023-11,Karnataka,Kalaburagi,Biometric,Female,2023-11-022023-11-092023-11-10,3
2023-11,Karnataka,Kalaburagi,Biometric,Male,2023-11-11,1
2023-11,Karnataka,Kalaburagi,Mobile,Female,2023-11-302023-11-242023-11-222023-11-042023-11-23,5
2023-11,Karnataka,Mysore,Biometric,Female,2023-11-27,1
2023-11,Karnataka,Mysore,Biometric,Male,2023-11-292023-11-09,2
2023-11,Karnataka,Mysore,DOB,Female,2023-11-252023-11-16,2
2023-11,Karnataka,Mysore,Mobile,Female,2023-11-202023-11-21,2
2023-11,Karnataka,Mysore,Mobile,Male,2023-11-19,1
2023-11,Karnataka,Mysore,Name,Female,2023-11-16,1
2023-11,Karnataka,Mysore,Name,Male,2023-11-15,1
2023-11,Kerala,Ernakulam,Address,Female,2023-11-292023-11-30,2
2023-11,Kerala,Ernakulam,Address,Male,2023-11-042023-11-192023-11-052023-11-09,4
2023-11,Kerala,Ernakulam,Biometric,Male,2023-11-282023-11-01,2
2023-11,Kerala,Ernakulam,Mobile,Female,2023-11-052023-11-142023-11-03,3
2023-11,Kerala,Kozhikode,Address,Female,2023-11-26,1
2023-11,Kerala,Kozhikode,Address,Male,2023-11-052023-11-03,2
2023-11,Kerala,Kozhikode,Biometric,Male,2023-11-132023-11-24,2
2023-11,Kerala,Kozhikode,Mobile,Female,2023-11-242023-11-15,2
2023-11,Kerala,Kozhikode,Mobile,Male,2023-11-03,1
2023-11,Kerala,Kozhikode,Name,Female,2023-11-082023-11-092023-11-24,3
2023-11,Kerala,Malappuram,Address,Female,2023-11-09,1
2023-11,Kerala,Malappuram,Address,Male,2023-11-14,1
2023-11,Kerala,Malappuram,Biometric,Female,2023-11-242023-11-02,2
2023-11,Kerala,Malappuram,Mobile,Male,2023-11-042023-11-20,2
2023-11,Kerala,Malappuram,Name,Female,2023-11-29,1
2023-11,Kerala,Thiruvananthapuram,Address,Female,2023-11-172023-11-232023-11-13,3
2023-11,Kerala,Thiruvananthapuram,Address,Male,2023-11-212023-11-08,2
2023-11,Kerala,Thiruvananthapuram,Biometric,Male,2023-11-202023-11-28,2
2023-11,Kerala,Thiruvananthapuram,Mobile,Female,2023-11-032023-11-25,2
2023-11,Kerala,Thiruvananthapuram,Mobile,Male,2023-11-192023-11-07,2
2023-11,Kerala,Thiruvananthapuram,Name,Female,2023-11-02,1
2023-11,Kerala,Thrissur,Address,Female,2023-11-04,1
2023-11,Kerala,Thrissur,Address,Male,2023-11-252023-11-152023-11-01,3
2023-11,Kerala,Thrissur,Biometric,Female,2023-11-172023-11-15,2
2023-11,Kerala,Thrissur,Mobile,Male,2023-11-252023-11-112023-11-232023-11-14,4
2023-11,Kerala,Thrissur,Name,Female,2023-11-08,1
2023-11,Maharashtra,Mumbai,Address,Female,2023-11-192023-11-17,2
2023-11,Maharashtra,Mumbai,Mobile,Female,2023-11-26,1
2023-11,Maharashtra,Mumbai,Mobile,Male,2023-11-132023-11-19,2
2023-11,Maharashtra,Mumbai,Name,Female,2023-11-04,1
2023-11,Maharashtra,Mumbai,Name,Male,2023-11-28,1
2023-11,Maharashtra,Nagpur,Address,Female,2023-11-032023-11-16,2
2023-11,Maharashtra,Nagpur,Address,Male,2023-11-272023-11-082023-11-17,3
2023-11,Maharashtra,Nagpur,Biometric,Female,2023-11-11,1
2023-11,Maharashtra,Nagpur,Biometric,Male,2023-11-152023-11-012023-11-122023-11-29,4
2023-11,Maharashtra,Nagpur,Mobile,Female,2023-11-092023-11-03,2
2023-11,Maharashtra,Nagpur,Mobile,Male,2023-11-13,1
2023-11,Maharashtra,Nagpur,Name,Male,2023-11-28,1
2023-11,Maharashtra,Nashik,Address,Female,2023-11-072023-11-08,2
2023-11,Maharashtra,Nashik,Address,Male,2023-11-122023-11-172023-11-10,3
2023-11,Maharashtra,Nashik,Biometric,Female,2023-11-23,1
2023-11,Maharashtra,Nashik,Biometric,Male,2023-11-10,1
2023-11,Maharashtra,Nashik,DOB,Female,2023-11-26,1
2023-11,Maharashtra,Nashik,Mobile,Female,2023-11-132023-11-08,2
2023-11,Maharashtra,Nashik,Mobile,Male,2023-11-282023-11-142023-11-04,3
2023-11,Maharashtra,Nashik,Name,Female,2023-11-10,1
2023-11,Maharashtra,Nashik,Name,Male,2023-11-17,1
2023-11,Maharashtra,Pune,Address,Female,2023-11-20,1
2023-11,Maharashtra,Pune,Address,Male,2023-11-10,1
2023-11,Maharashtra,Pune,Biometric,Female,2023-11-06,1
2023-11,Maharashtra,Pune,Biometric,Male,2023-11-252023-11-21,2
2023-11,Maharashtra,Pune,Mobile,Female,2023-11-092023-11-252023-11-13,3
2023-11,Maharashtra,Pune,Mobile,Male,2023-11-192023-11-14,2
2023-11,Maharashtra,Pune,Name,Female,2023-11-22,1
2023-11,Maharashtra,Thane,Biometric,Female,2023-11-102023-11-11,2
2023-11,Maharashtra,Thane,Mobile,Female,2023-11-012023-11-202023-11-202023-11-11,4
2023-11,Maharashtra,Thane,Mobile,Male,2023-11-25,1
2023-11,Maharashtra,Thane,Name,Male,2023-11-04,1
2023-11,Uttar Pradesh,Gautam Buddha Nagar,Address,Male,2023-11-102023-11-282023-11-03,3
2023-11,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Female,2023-11-23,1
2023-11,Uttar Pradesh,Gautam Buddha Nagar,Biometric,Male,2023-11-022023-11-19,2
2023-11,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Female,2023-11-152023-11-27,2
2023-11,Uttar Pradesh,Gautam Buddha Nagar,Mobile,Male,2023-11-192023-11-13,2
2023-11,Uttar Pradesh,Kanpur,Address,Female,2023-11-05,1
2023-11,Uttar Pradesh,Kanpur,Address,Male,2023-11-202023-11-25,2
2023-11,Uttar Pradesh,Kanpur,Biometric,Male,2023-11-29,1
2023-11,Uttar Pradesh,Kanpur,Mobile,Female,2023-11-202023-11-162023-11-21,3
2023-11,Uttar Pradesh,Kanpur,Mobile,Male,2023-11-062023-11-132023-11-232023-11-30,4
2023-11,Uttar Pradesh,Lucknow,Address,Female,2023-11-302023-11-152023-11-02,3
2023-11,Uttar Pradesh,Lucknow,Address,Male,2023-11-052023-11-012023-11-152023-11-19,4
2023-11,Uttar Pradesh,Lucknow,Biometric,Male,2023-11-132023-11-04,2
2023-11,Uttar Pradesh,Lucknow,DOB,Male,2023-11-26,1
2023-11,Uttar Pradesh,Lucknow,Mobile,Female,2023-11-172023-11-242023-11-27,3
2023-11,Uttar Pradesh,Lucknow,Mobile,Male,2023-11-252023-11-20,2
2023-11,Uttar Pradesh,Lucknow,Name,Female,2023-11-07,1
2023-11,Uttar Pradesh,Prayagraj,Address,Female,2023-11-16,1
2023-11,Uttar Pradesh,Prayagraj,Address,Male,2023-11-122023-11-29,2
2023-11,Uttar Pradesh,Prayagraj,Biometric,Female,2023-11-25,1
2023-11,Uttar Pradesh,Prayagraj,DOB,Female,2023-11-25,1
2023-11,Uttar Pradesh,Prayagraj,Mobile,Female,2023-11-062023-11-182023-11-19,3
2023-11,Uttar Pradesh,Varanasi,Address,Female,2023-11-282023-11-042023-11-18,3
2023-11,Uttar Pradesh,Varanasi,Address,Male,2023-11-22,1
2023-11,Uttar Pradesh,Varanasi,Biometric,Female,2023-11-23,1
2023-11,Uttar Pradesh,Varanasi,Biometric,Male,2023-11-19,1
2023-11,Uttar Pradesh,Varanasi,DOB,Female,2023-11-042023-11-062023-11-07,3
2023-11,Uttar Pradesh,Varanasi,DOB,Male,2023-11-292023-11-02,2
2023-11,Uttar Pradesh,Varanasi,Mobile,Male,2023-11-262023-11-23,2
2023-12,Bihar,Darbhanga,Address,Female,2023-12-08,1
2023-12,Bihar,Darbhanga,Address,Male,2023-12-09,1
2023-12,Bihar,Darbhanga,Biometric,Female,2023-12-05,1
2023-12,Bihar,Darbhanga,Mobile,Female,2023-12-192023-12-262023-12-252023-12-17,4
2023-12,Bihar,Gaya,Address,Female,2023-12-04,1
2023-12,Bihar,Gaya,Address,Male,2023-12-06,1
2023-12,Bihar,Gaya,Biometric,Male,2023-12-262023-12-022023-12-102023-12-03,4
2023-12,Bihar,Gaya,Mobile,Female,2023-12-222023-12-162023-12-28,3
2023-12,Bihar,Gaya,Mobile,Male,2023-12-032023-12-262023-12-19,3
2023-12,Bihar,Gaya,Name,Female,2023-12-09,1
2023-12,Bihar,Muzaffarpur,Address,Female,2023-12-042023-12-092023-12-04,3
2023-12,Bihar,Muzaffarpur,Address,Male,2023-12-172023-12-20,2
2023-12,Bihar,Muzaffarpur,Biometric,Female,2023-12-01,1
2023-12,Bihar,Muzaffarpur,Biometric,Male,2023-12-142023-12-162023-12-03,3
2023-12,Bihar,Muzaffarpur,DOB,Male,2023-12-23,1
2023-12,Bihar,Muzaffarpur,Mobile,Female,2023-12-252023-12-062023-12-022023-12-13,4
2023-12,Bihar,Muzaffarpur,Mobile,Male,2023-12-192023-12-202023-12-302023-12-13,4
2023-12,Bihar,Patna,Address,Female,2023-12-15,1
2023-12,Bihar,Patna,Biometric,Male,2023-12-212023-12-27,2
2023-12,Bihar,Patna,Mobile,Female,2023-12-222023-12-31,2
2023-12,Bihar,Patna,Mobile,Male,2023-12-202023-12-25,2
2023-12,Bihar,Purnia,Address,Female,2023-12-252023-12-24,2
2023-12,Bihar,Purnia,Address,Male,2023-12-10,1
2023-12,Bihar,Purnia,Biometric,Male,2023-12-11,1
2023-12,Bihar,Purnia,DOB,Female,2023-12-03,1
2023-12,Bihar,Purnia,Mobile,Male,2023-12-242023-12-192023-12-13,3
2023-12,Karnataka,Bangalore Urban,Address,Female,2023-12-21,1
2023-12,Karnataka,Bangalore Urban,Address,Male,2023-12-072023-12-26,2
2023-12,Karnataka,Bangalore Urban,Mobile,Female,2023-12-062023-12-17,2
2023-12,Karnataka,Bangalore Urban,Mobile,Male,2023-12-082023-12-172023-12-122023-12-302023-12-122023-12-09,6
2023-12,Karnataka,Belgaum,Address,Female,2023-12-302023-12-05,2
2023-12,Karnataka,Belgaum,Address,Male,2023-12-292023-12-172023-12-19,3
2023-12,Karnataka,Belgaum,Biometric,Male,2023-12-302023-12-16,2
2023-12,Karnataka,Belgaum,Mobile,Female,2023-12-262023-12-28,2
2023-12,Karnataka,Belgaum,Mobile,Male,2023-12-072023-12-18,2
2023-12,Karnataka,Dakshina Kannada,Address,Female,2023-12-132023-12-29,2
2023-12,Karnataka,Dakshina Kannada,Address,Male,2023-12-11,1
2023-12,Karnataka,Dakshina Kannada,Biometric,Female,2023-12-122023-12-24,2
2023-12,Karnataka,Dakshina Kannada,DOB,Female,2023-12-28,1
2023-12,Karnataka,Dakshina Kannada,Mobile,Female,2023-12-312023-12-142023-12-262023-12-20,4
2023-12,Karnataka,Dakshina Kannada,Mobile,Male,2023-12-132023-12-192023-12-21,3
2023-12,Karnataka,Kalaburagi,Address,Female,2023-12-26,1
2023-12,Karnataka,Kalaburagi,Address,Male,2023-12-08,1
2023-12,Karnataka,Kalaburagi,Biometric,Female,2023-12-102023-12-26,2
2023-12,Karnataka,Kalaburagi,Biometric,Male,2023-12-162023-12-072023-12-31,3
2023-12,Karnataka,Kalaburagi,DOB,Male,2023-12-30,1
2023-12,Karnataka,Kalaburagi,Mobile,Female,2023-12-21,1
2023-12,Karnataka,Kalaburagi,Mobile,Male,2023-12-16,1
2023-12,Karnataka,Mysore,Address,Male,2023-12-19,1
2023-12,Karnataka,Mysore,Biometric,Female,2023-12-25,1
2023-12,Karnataka,Mysore,Biometric,Male,2023-12-12,1
2023-12,Karnataka,Mysore,DOB,Male,2023-12-092023-12-252023-12-12,3
2023-12,Karnataka,Mysore,Mobile,Female,2023-12-112023-12-12,2
2023-12,Karnataka,Mysore,Mobile,Male,2023-12-022023-12-152023-12-312023-12-08,4
2023-12,Karnataka,Mysore,Name,Male,2023-12-08,1
2023-12,Kerala,Ernakulam,Address,Female,2023-12-222023-12-29,2
2023-12,Kerala,Ernakulam,Address,Male,2023-12-04,1
2023-12,Kerala,Ernakulam,Biometric,Female,2023-12-092023-12-08,2
2023-12,Kerala,Ernakulam,Biometric,Male,2023-12-072023-12-21,2
2023-12,Kerala,Ernakulam,DOB,Male,2023-12-10,1
